uid,person,class,annoId
653544,1,4,246316
653545,1,4,246317
653546,1,4,246318
653547,1,4,246319
653548,1,4,246320
653549,1,4,246321
653550,1,4,246322
653551,1,4,246323
653552,1,4,246324
653553,1,4,246325
653554,1,4,246326
653555,1,4,246327
653556,1,4,246328
653557,1,4,246329
653558,1,4,246330
653559,1,4,246331
653560,1,4,246332
653561,1,4,246333
653562,1,4,246334
653563,1,4,246335
653564,1,4,246336
653565,1,4,246337
653566,1,4,246338
653567,1,4,246339
653568,1,4,246340
653569,1,4,246341
653570,1,4,246342
653571,1,4,246343
653572,1,4,246344
653573,1,4,246345
653574,1,4,246346
653575,1,4,246347
653576,1,4,246348
653577,1,4,246349
653578,1,4,246350
653579,1,4,246351
653580,1,4,246352
653581,1,4,246353
653582,1,4,246354
653583,1,4,246355
653584,1,4,246356
653585,1,4,246357
653586,1,4,246358
653587,1,4,246359
653588,1,4,246360
653589,1,4,246361
653590,1,4,246362
653591,1,4,246363
653592,1,4,246364
653593,1,4,246365
653594,1,4,246366
653595,1,4,246367
653596,1,4,246368
653597,1,4,246369
653598,1,4,246370
653599,1,4,246371
653600,1,4,246372
653601,1,4,246373
653602,1,4,246374
653603,1,4,246375
653604,1,4,246376
653605,1,4,246377
653606,1,4,246378
653607,1,4,246379
653608,1,4,246380
653609,1,4,246381
653610,1,4,246382
653611,1,4,246383
653612,1,4,246384
653613,1,4,246385
653614,1,4,246386
653615,1,4,246387
653616,1,4,246388
653617,1,4,246389
653618,1,4,246390
653619,1,4,246391
653620,1,4,246392
653621,1,4,246393
653622,1,4,246394
653623,1,4,246395
653624,1,4,246396
653625,1,4,246397
653626,1,4,246398
653627,1,4,246399
653628,1,4,246400
653629,1,4,246401
653630,1,4,246402
653631,1,4,246403
653632,1,4,246404
653633,1,4,246405
653634,1,4,246406
653635,1,4,246407
653636,1,4,246408
653637,1,4,246409
653638,1,4,246410
653639,1,4,246411
653640,1,4,246412
653641,1,4,246413
653642,1,4,246414
653643,1,4,246415
653644,1,4,246416
653645,1,4,246417
653646,1,4,246418
653647,1,4,246419
653648,1,4,246420
653649,1,4,246421
653650,1,4,246422
653651,1,4,246423
653652,1,4,246424
653653,1,4,246425
653654,1,4,246426
653655,1,4,246427
653656,1,4,246428
653657,1,4,246429
653658,1,4,246430
653659,1,4,246431
653660,1,4,246432
653661,1,4,246433
653662,1,4,246434
653663,1,4,246435
653664,1,4,246436
653665,1,4,246437
653666,1,4,246438
653667,1,4,246439
653668,1,4,246440
653669,1,4,246441
653670,1,4,246442
653671,1,4,246443
653672,1,4,246444
653673,1,4,246445
653674,1,4,246446
653675,1,4,246447
653676,1,4,246448
653677,1,4,246449
653678,1,4,246450
653679,1,4,246451
653680,1,4,246452
653681,1,4,246453
653682,1,4,246454
653683,1,4,246455
653684,1,4,246456
653685,1,4,246457
653686,1,4,246458
653687,1,4,246459
653688,1,4,246460
653689,1,4,246461
653690,1,4,246462
653691,1,4,246463
653692,1,4,246464
653693,1,4,246465
653694,1,4,246466
653695,1,4,246467
653696,1,4,246468
653697,1,4,246469
653698,1,4,246470
653699,1,4,246471
653700,1,4,246472
653701,1,4,246473
653702,1,4,246474
653703,1,4,246475
653704,1,4,246476
653705,1,4,246477
653706,1,4,246478
653707,1,4,246479
653708,1,4,246480
653709,1,4,246481
653710,1,4,246482
653711,1,4,246483
653712,1,4,246484
653713,1,4,246485
653714,1,4,246486
653715,1,4,246487
653716,1,4,246488
653717,1,4,246489
653718,1,4,246490
653719,1,4,246491
653720,1,4,246492
653721,1,4,246493
653722,1,4,246494
653723,1,4,246495
653724,1,4,246496
653725,1,4,246497
653726,1,4,246498
653727,1,4,246499
653728,1,4,246500
653729,1,4,246501
653730,1,4,246502
653731,1,4,246503
653732,1,4,246504
653733,1,4,246505
653734,1,4,246506
653735,1,4,246507
653736,1,4,246508
653737,1,4,246509
653738,1,4,246510
653739,1,4,246511
653740,1,4,246512
653741,1,4,246513
653742,1,4,246514
653743,1,4,246515
653744,1,4,246516
653745,1,4,246517
653746,1,4,246518
653747,1,4,246519
653748,1,4,246520
653749,1,4,246521
653750,1,4,246522
653751,1,4,246523
653752,1,4,246524
653753,1,4,246525
653754,1,4,246526
653755,1,4,246527
653756,1,4,246528
653757,1,4,246529
653758,1,4,246530
653759,1,4,246531
653760,1,4,246532
653761,1,4,246533
653762,1,4,246534
653763,1,4,246535
653764,1,4,246536
653765,1,4,246537
653766,1,4,246538
653767,1,4,246539
653768,1,4,246540
653769,1,4,246541
653770,1,4,246542
653771,1,4,246543
653772,1,4,246544
653773,1,4,246545
653774,1,4,246546
653775,1,4,246547
653776,1,4,246548
653777,1,4,246549
653778,1,4,246550
653779,1,4,246551
653780,1,4,246552
653781,1,4,246553
653782,1,4,246554
653783,1,4,246555
653784,1,4,246556
653785,1,4,246557
653786,1,4,246558
653787,1,4,246559
653788,1,4,246560
653789,1,4,246561
653790,1,4,246562
653791,1,4,246563
653792,1,4,246564
653793,1,4,246565
653794,1,4,246566
653795,1,4,246567
653796,1,4,246568
653797,1,4,246569
653798,1,4,246570
653799,1,4,246571
653800,1,4,246572
653801,1,4,246573
653802,1,4,246574
653803,1,4,246575
653804,1,4,246576
653805,1,4,246577
653806,1,4,246578
653807,1,4,246579
653808,1,4,246580
653809,1,4,246581
653810,1,4,246582
653811,1,4,246583
653812,1,4,246584
653813,1,4,246585
653814,1,4,246586
653815,1,4,246587
653816,1,4,246588
653817,1,4,246589
653818,1,4,246590
653819,1,4,246591
653820,1,4,246592
653821,1,4,246593
653822,1,4,246594
653823,1,4,246595
653824,1,4,246596
653825,1,4,246597
653826,1,4,246598
653827,1,4,246599
653828,1,4,246600
653829,1,4,246601
653830,1,4,246602
653831,1,4,246603
653832,1,4,246604
653833,1,4,246605
653834,1,4,246606
653835,1,4,246607
653836,1,4,246608
653837,1,4,246609
653838,1,4,246610
653839,1,4,246611
653840,1,4,246612
653841,1,4,246613
653842,1,4,246614
653843,1,4,246615
653844,1,4,246616
653845,1,4,246617
653846,1,4,246618
653847,1,4,246619
653848,1,4,246620
653849,1,4,246621
653850,1,4,246622
653851,1,4,246623
653852,1,4,246624
653853,1,4,246625
653854,1,4,246626
653855,1,4,246627
653856,1,4,246628
653857,1,4,246629
653858,1,4,246630
653859,1,4,246631
653860,1,4,246632
653861,1,4,246633
653862,1,4,246634
653863,1,4,246635
653864,1,4,246636
653865,1,4,246637
653866,1,4,246638
653867,1,4,246639
653868,1,4,246640
653869,1,4,246641
653870,1,4,246642
653871,1,4,246643
653872,1,4,246644
653873,1,4,246645
653874,1,4,246646
653875,1,4,246647
653876,1,4,246648
653877,1,4,246649
653878,1,4,246650
653879,1,4,246651
653880,1,4,246652
653881,1,4,246653
653882,1,4,246654
653883,1,4,246655
653884,1,4,246656
653885,1,4,246657
653886,1,4,246658
653887,1,4,246659
653888,1,4,246660
653889,1,4,246661
653890,1,4,246662
653891,1,4,246663
653892,1,4,246664
653893,1,4,246665
653894,1,4,246666
653895,1,4,246667
653896,1,4,246668
653897,1,4,246669
653898,1,4,246670
653899,1,4,246671
653900,1,4,246672
653901,1,4,246673
653902,1,4,246674
653903,1,4,246675
653904,1,4,246676
653905,1,4,246677
653906,1,4,246678
653907,1,4,246679
653908,1,4,246680
653909,1,4,246681
653910,1,4,246682
653911,1,4,246683
653912,1,4,246684
653913,1,4,246685
653914,1,4,246686
653915,1,4,246687
653916,1,4,246688
653917,1,4,246689
653918,1,4,246690
653919,1,4,246691
653920,1,4,246692
653921,1,4,246693
653922,1,4,246694
653923,1,4,246695
653924,1,4,246696
653925,1,4,246697
653926,1,4,246698
653927,1,4,246699
653928,1,4,246700
653929,1,4,246701
653930,1,4,246702
653931,1,4,246703
653932,1,4,246704
653933,1,4,246705
653934,1,4,246706
653935,1,4,246707
653936,1,4,246708
653937,1,4,246709
653938,1,4,246710
653939,1,4,246711
653940,1,4,246712
653941,1,4,246713
653942,1,4,246714
653943,1,4,246715
653944,1,4,246716
653945,1,4,246717
653946,1,4,246718
653947,1,4,246719
653948,1,4,246720
653949,1,4,246721
653950,1,4,246722
653951,1,4,246723
653952,1,4,246724
653953,1,4,246725
653954,1,4,246726
653955,1,4,246727
653956,1,4,246728
653957,1,4,246729
653958,1,4,246730
653959,1,4,246731
653960,1,4,246732
653961,1,4,246733
653962,1,4,246734
653963,1,4,246735
653964,1,4,246736
653965,1,4,246737
653966,1,4,246738
653967,1,4,246739
653968,1,4,246740
653969,1,4,246741
653970,1,4,246742
653971,1,4,246743
653972,1,4,246744
653973,1,4,246745
653974,1,4,246746
653975,1,4,246747
653976,1,4,246748
653977,1,4,246749
653978,1,4,246750
653979,1,4,246751
653980,1,4,246752
653981,1,4,246753
653982,1,4,246754
653983,1,4,246755
653984,1,1,246756
653985,2,1,246756
653986,2,4,246753
653987,2,4,246752
653988,2,4,246754
653989,2,4,246751
653990,2,4,246749
653991,2,4,246748
653992,2,4,246755
653993,2,4,246750
653994,2,4,246259
653995,2,4,246258
653996,2,4,246260
653997,2,4,246261
653998,2,4,246263
653999,2,4,246262
654000,2,4,246264
654001,2,4,246266
654002,2,4,246347
654003,2,4,246271
654004,2,4,246269
654005,2,4,246270
654006,2,4,246268
654007,2,4,246267
654008,2,4,246301
654009,2,4,246300
654010,2,4,246299
654011,2,4,246298
654012,2,4,246294
654013,2,4,246306
654014,2,4,246305
654015,2,4,246304
654016,2,4,246346
654017,2,4,246323
654018,2,4,246336
654019,2,4,246335
654020,2,4,246303
654021,2,4,246302
654022,2,4,246279
654023,2,4,246312
654024,2,4,246278
654025,2,4,246277
654026,2,4,246272
654027,2,4,246273
654028,2,4,246274
654029,2,4,246275
654030,2,4,246276
654031,2,4,246280
654032,2,4,246281
654033,2,4,246313
654034,2,4,246283
654035,2,4,246285
654036,2,4,246265
654037,2,4,246340
654038,2,4,246339
654039,2,4,246284
654040,2,4,246341
654041,2,4,246316
654042,2,4,246319
654043,2,4,246344
654044,2,4,246343
654045,2,4,246342
654046,2,4,246315
654047,2,4,246314
654048,2,4,246282
654049,2,4,246057
654050,2,4,246055
654051,2,4,246073
654052,2,4,246074
654053,2,4,246075
654054,2,4,246094
654055,2,4,246078
654056,2,4,246077
654057,2,4,246079
654058,2,4,246080
654059,2,4,246081
654060,2,4,246082
654061,2,4,246072
654062,2,4,246054
654063,2,4,246090
654064,2,4,246091
654065,2,4,246083
654066,2,4,246084
654067,2,4,246089
654068,2,4,246085
654069,2,4,246088
654070,2,4,246087
654071,2,4,246086
654072,2,4,246295
654073,2,4,246296
654074,2,4,246291
654075,2,4,246308
654076,2,4,246307
654077,2,4,246292
654078,2,4,246293
654079,2,4,246310
654080,2,4,246311
654081,2,4,246328
654082,2,4,246333
654083,2,4,246334
654084,2,4,246322
654085,2,4,246337
654086,2,4,246327
654087,2,4,246324
654088,2,4,246330
654089,2,4,246329
654090,2,4,246309
654091,2,4,246354
654092,2,4,246355
654093,2,4,246348
654094,2,4,246349
654095,2,4,246350
654096,2,4,246351
654097,2,4,246384
654098,2,4,246365
654099,2,4,246366
654100,2,4,246367
654101,2,4,246378
654102,2,4,246379
654103,2,4,246380
654104,2,4,246376
654105,2,4,246381
654106,2,4,246389
654107,2,4,246371
654108,2,4,246372
654109,2,4,246373
654110,2,4,246387
654111,2,4,246386
654112,2,4,246385
654113,2,4,246360
654114,2,4,246361
654115,2,4,246362
654116,2,4,246363
654117,2,4,246364
654118,2,4,246374
654119,2,4,246375
654120,2,4,246382
654121,2,4,246390
654122,2,4,246359
654123,2,4,246358
654124,2,4,246357
654125,2,4,246356
654126,2,4,246383
654127,2,4,246353
654128,2,4,246352
654129,2,4,246212
654130,2,4,246211
654131,2,4,246210
654132,2,4,246209
654133,2,4,246208
654134,2,4,246234
654135,2,4,246230
654136,2,4,246206
654137,2,4,246205
654138,2,4,246204
654139,2,4,246215
654140,2,4,246207
654141,2,4,246245
654142,2,4,246246
654143,2,4,246233
654144,2,4,246241
654145,2,4,246240
654146,2,4,246242
654147,2,4,246239
654148,2,4,246231
654149,2,4,246232
654150,2,4,246243
654151,2,4,246244
654152,2,4,246247
654153,2,4,246235
654154,2,4,246236
654155,2,4,246238
654156,2,4,246237
654157,2,4,246095
654158,2,4,246093
654159,2,4,246092
654160,2,4,246096
654161,2,4,246076
654162,2,4,246103
654163,2,4,246097
654164,2,4,246102
654165,2,4,246101
654166,2,4,246100
654167,2,4,246099
654168,2,4,246757
654169,2,4,246098
654170,2,4,246498
654171,2,4,246499
654172,2,4,246500
654173,2,4,246492
654174,2,4,246493
654175,2,4,246491
654176,2,4,246494
654177,2,4,246495
654178,2,4,246503
654179,2,4,246502
654180,2,4,246504
654181,2,4,246505
654182,2,4,246475
654183,2,4,246478
654184,2,4,246474
654185,2,4,246473
654186,2,4,246537
654187,2,4,246476
654188,2,4,246529
654189,2,4,246528
654190,2,4,246527
654191,2,4,246531
654192,2,4,246524
654193,2,4,246525
654194,2,4,246533
654195,2,4,246526
654196,2,4,246535
654197,2,4,246534
654198,2,4,246536
654199,2,4,246548
654200,2,4,246547
654201,2,4,246546
654202,2,4,246545
654203,2,4,246544
654204,2,4,246549
654205,2,4,246520
654206,2,4,246521
654207,2,4,246519
654208,2,4,246552
654209,2,4,246551
654210,2,4,246550
654211,2,4,246523
654212,2,4,246522
654213,2,4,246320
654214,2,4,246345
654215,2,4,246321
654216,2,4,246325
654217,2,4,246326
654218,2,4,246338
654219,2,4,246332
654220,2,4,246331
654221,2,4,246030
654222,2,4,246031
654223,2,4,246029
654224,2,4,246028
654225,2,4,246027
654226,2,4,245994
654227,2,4,245993
654228,2,4,246014
654229,2,4,245992
654230,2,4,246025
654231,2,4,246016
654232,2,4,246015
654233,2,4,246002
654234,2,4,246003
654235,2,4,246001
654236,2,4,246005
654237,2,4,246006
654238,2,4,246013
654239,2,4,246007
654240,2,4,246050
654241,2,4,246041
654242,2,4,246042
654243,2,4,246043
654244,2,4,246044
654245,2,4,246045
654246,2,4,246017
654247,2,4,246018
654248,2,4,246046
654249,2,4,246048
654250,2,4,246019
654251,2,4,246020
654252,2,4,246047
654253,2,4,245995
654254,2,4,246012
654255,2,4,245996
654256,2,4,246021
654257,2,4,246022
654258,2,4,246023
654259,2,4,245989
654260,2,4,246026
654261,2,4,246758
654262,2,4,246024
654263,2,4,245991
654264,2,4,245990
654265,2,4,246011
654266,2,4,246010
654267,2,4,246009
654268,2,4,246008
654269,2,4,245997
654270,2,4,246049
654271,2,4,245998
654272,2,4,245999
654273,2,4,246004
654274,2,4,246000
654275,2,4,246064
654276,2,4,246063
654277,2,4,246062
654278,2,4,246051
654279,2,4,246061
654280,2,4,246053
654281,2,4,246052
654282,2,4,246058
654283,2,4,246056
654284,2,4,246066
654285,2,4,246070
654286,2,4,246069
654287,2,4,246059
654288,2,4,246060
654289,2,4,246155
654290,2,4,246159
654291,2,4,246154
654292,2,4,246153
654293,2,4,246160
654294,2,4,246161
654295,2,4,246162
654296,2,4,246163
654297,2,4,246156
654298,2,4,246158
654299,2,4,246157
654300,2,4,246714
654301,2,4,246688
654302,2,4,246710
654303,2,4,246709
654304,2,4,246685
654305,2,4,246686
654306,2,4,246687
654307,2,4,246701
654308,2,4,246700
654309,2,4,246699
654310,2,4,246698
654311,2,4,246708
654312,2,4,246697
654313,2,4,246707
654315,2,4,246711
654316,2,4,246712
654317,2,4,246713
654318,2,4,246706
654319,2,4,246131
654320,2,4,246130
654321,2,4,246129
654322,2,4,246128
654323,2,4,246127
654324,2,4,246126
654325,2,4,246146
654326,2,4,246124
654327,2,4,246147
654328,2,4,246148
654329,2,4,246119
654330,2,4,246120
654331,2,4,246121
654332,2,4,246122
654333,2,4,246123
654334,2,4,246149
654335,2,4,246150
654336,2,4,246132
654337,2,4,246133
654338,2,4,246143
654339,2,4,246145
654340,2,4,246144
654341,2,4,246136
654342,2,4,246137
654343,2,4,246138
654344,2,4,246107
654345,2,4,246108
654346,2,4,246109
654347,2,4,246110
654348,2,4,246111
654349,2,4,246112
654350,2,4,246113
654351,2,4,246114
654352,2,4,246115
654353,2,4,246106
654354,2,4,246105
654355,2,4,246104
654356,2,4,246141
654357,2,4,246118
654358,2,4,246142
654359,2,4,246134
654360,2,4,246151
654361,2,4,246152
654362,2,4,246116
654363,2,4,246117
654364,2,4,246140
654365,2,4,246139
654366,2,4,246645
654367,2,4,246646
654368,2,4,246615
654369,2,4,246616
654370,2,4,246651
654371,2,4,246650
654372,2,4,246620
654373,2,4,246621
654374,2,4,246619
654375,2,4,246622
654376,2,4,246660
654377,2,4,246654
654378,2,4,246623
654379,2,4,246618
654380,2,4,246653
654381,2,4,246611
654382,2,4,246659
654383,2,4,246662
654384,2,4,246661
654385,2,4,246655
654386,2,4,246634
654387,2,4,246633
654388,2,4,246663
654389,2,4,246664
654390,2,4,246665
654391,2,4,246637
654392,2,4,246636
654393,2,4,246635
654394,2,4,246617
654395,2,4,246638
654396,2,4,246631
654397,2,4,246629
654398,2,4,246630
654399,2,4,246656
654400,2,4,246612
654401,2,4,246644
654402,2,4,246643
654403,2,4,246642
654404,2,4,246641
654405,2,4,246624
654406,2,4,246625
654407,2,4,246640
654408,2,4,246614
654409,2,4,246657
654410,2,4,246658
654411,2,4,246628
654412,2,4,246627
654413,2,4,246626
654414,2,4,246613
654415,2,4,246639
654416,2,4,246652
654417,2,4,246647
654418,2,4,246648
654419,2,4,246649
654420,2,4,246632
654421,2,4,245838
654422,2,1,245836
654423,2,1,245815
654424,2,1,245817
654425,2,1,245816
654426,2,1,245818
654427,2,4,246248
654428,2,4,246229
654429,2,4,246228
654430,2,4,246227
654431,2,4,246221
654432,2,4,246249
654433,2,4,246250
654434,2,4,246223
654435,2,4,246224
654436,2,4,246225
654437,2,4,246226
654438,2,4,246251
654439,2,4,246218
654440,2,4,246217
654441,2,4,246216
654442,2,4,246252
654443,2,4,246253
654444,2,4,246222
654445,2,4,246220
654446,2,4,246219
654447,2,4,246213
654448,2,4,246286
654449,2,4,246287
654450,2,4,246289
654451,2,4,246288
654452,2,4,246290
654453,2,4,246297
654454,2,4,245958
654455,2,4,245959
654456,2,4,245961
654457,2,4,245962
654458,2,4,245963
654459,2,4,245970
654460,2,4,245919
654461,2,4,245918
654462,2,4,245916
654463,2,4,245915
654464,2,4,245917
654465,2,4,245920
654466,2,4,245956
654467,2,4,245955
654468,2,4,245954
654469,2,4,245953
654470,2,4,245914
654471,2,4,245927
654472,2,4,245928
654473,2,4,245929
654474,2,4,245930
654475,2,4,245935
654476,2,4,245931
654477,2,4,245932
654478,2,4,245934
654479,2,4,245933
654480,2,4,245978
654481,2,4,245968
654482,2,4,245969
654483,2,4,245979
654484,2,4,245967
654485,2,4,245966
654486,2,4,245971
654487,2,4,245976
654488,2,4,245977
654489,2,4,245980
654490,2,4,245981
654491,2,4,245965
654492,2,4,245964
654493,2,4,245957
654494,2,4,245921
654495,2,4,245922
654496,2,4,245960
654497,2,4,245923
654498,2,4,245924
654499,2,4,245925
654500,2,4,245926
654501,2,4,245946
654502,2,4,245945
654503,2,4,245947
654504,2,4,245948
654505,2,4,245949
654506,2,4,245950
654507,2,4,245936
654508,2,4,245943
654509,2,4,245937
654510,2,4,245938
654511,2,4,245951
654512,2,4,245952
654513,2,4,245939
654514,2,4,245940
654515,2,4,245941
