uid,coordinateX,coordinateY,slide,annoId,orderIdx
188068,34526,69415,15,188068,1.0
188069,34239,69275,15,188069,1.0
188070,34468,69158,15,188070,1.0
188071,34498,69087,15,188071,1.0
188072,34438,69389,15,188072,1.0
188073,34446,69254,15,188073,1.0
188074,34448,69201,15,188074,1.0
188075,34412,69200,15,188075,1.0
188076,34719,69660,15,188076,1.0
188077,35018,69527,15,188077,1.0
188078,35010,69465,15,188078,1.0
188079,35038,69605,15,188079,1.0
188080,33778,69484,15,188080,1.0
188081,33747,69383,15,188081,1.0
188082,34330,69740,15,188082,1.0
188083,35140,70116,15,188083,1.0
188084,35166,70137,15,188084,1.0
188085,35161,70168,15,188085,1.0
188086,35138,69941,15,188086,1.0
188087,35312,69799,15,188087,1.0
188088,35324,69719,15,188088,1.0
188089,35216,69656,15,188089,1.0
188090,35274,69675,15,188090,1.0
188091,34976,69877,15,188091,1.0
188092,35314,70012,15,188092,1.0
188093,35284,69975,15,188093,1.0
188094,35350,69910,15,188094,1.0
188095,35379,69764,15,188095,1.0
188097,35388,69913,15,188097,1.0
188098,35567,69950,15,188098,1.0
188100,35511,69982,15,188100,1.0
188102,35640,70419,15,188102,1.0
188103,35084,70224,15,188103,1.0
188104,35085,70286,15,188104,1.0
188105,34955,70313,15,188105,1.0
188106,35804,70391,15,188106,1.0
188107,35712,70164,15,188107,1.0
188108,35701,70137,15,188108,1.0
188109,21466,69470,15,188109,1.0
188113,21247,69144,15,188113,1.0
188114,21261,69176,15,188114,1.0
188115,21081,69186,15,188115,1.0
188116,21047,69179,15,188116,1.0
188117,20986,69307,15,188117,1.0
188118,21017,69262,15,188118,1.0
188119,21051,69246,15,188119,1.0
188120,21022,69328,15,188120,1.0
188122,21124,69395,15,188122,1.0
188123,21160,69386,15,188123,1.0
188126,21206,69726,15,188126,1.0
188127,21205,69758,15,188127,1.0
188128,21290,69736,15,188128,1.0
188129,21227,69698,15,188129,1.0
188130,21194,69133,15,188130,1.0
188132,22182,69152,15,188132,1.0
188133,22220,69136,15,188133,1.0
188134,21919,69361,15,188134,1.0
188135,21054,69606,15,188135,1.0
188136,21095,69569,15,188136,1.0
188137,21002,69401,15,188137,1.0
188138,21256,69633,15,188138,1.0
188139,21165,69249,15,188139,1.0
188140,21126,69580,15,188140,1.0
188141,21231,69595,15,188141,1.0
188142,21441,67766,15,188142,1.0
188143,21502,67858,15,188143,1.0
188144,21461,67799,15,188144,1.0
188145,21508,67909,15,188145,1.0
188146,21340,67881,15,188146,1.0
188147,21300,67836,15,188147,1.0
188148,21246,67818,15,188148,1.0
188149,21163,67911,15,188149,1.0
188150,21250,67974,15,188150,1.0
188151,21216,67995,15,188151,1.0
188153,21179,68116,15,188153,1.0
188156,21019,68181,15,188156,1.0
188157,20993,68210,15,188157,1.0
188159,20927,68237,15,188159,1.0
188160,20903,68261,15,188160,1.0
188161,20918,68288,15,188161,1.0
188162,20772,68271,15,188162,1.0
188163,20698,68316,15,188163,1.0
188164,20751,68390,15,188164,1.0
188165,20737,68345,15,188165,1.0
188166,20631,68432,15,188166,1.0
188167,20491,68620,15,188167,1.0
188168,20777,68548,15,188168,1.0
188170,21190,68184,15,188170,1.0
188171,21107,68126,15,188171,1.0
188174,20586,68485,15,188174,1.0
188175,20298,68624,15,188175,1.0
188176,20541,67960,15,188176,1.0
188177,20952,68721,15,188177,1.0
188179,21182,68362,15,188179,1.0
188180,21132,68393,15,188180,1.0
188181,21039,68832,15,188181,1.0
188182,21101,68412,15,188182,1.0
188184,21566,67500,15,188184,1.0
188185,32973,67524,15,188185,1.0
188186,32938,67528,15,188186,1.0
188188,32869,67506,15,188188,1.0
188190,32789,67539,15,188190,1.0
188191,32742,67424,15,188191,1.0
188192,32438,67483,15,188192,1.0
188193,32503,67424,15,188193,1.0
188194,32723,67662,15,188194,1.0
188195,32770,67696,15,188195,1.0
188196,32787,67882,15,188196,1.0
188197,32852,67852,15,188197,1.0
188198,32885,67891,15,188198,1.0
188199,32953,67758,15,188199,1.0
188200,32939,67835,15,188200,1.0
188201,33374,67828,15,188201,1.0
188203,32174,68096,15,188203,1.0
188204,32255,68113,15,188204,1.0
188205,32851,67604,15,188205,1.0
188207,32756,67572,15,188207,1.0
188208,32651,68008,15,188208,1.0
188209,34227,68436,15,188209,1.0
188210,34289,68247,15,188210,1.0
188211,34129,67592,15,188211,1.0
188212,33789,68064,15,188212,1.0
188213,34002,68275,15,188213,1.0
188214,33931,68281,15,188214,1.0
188215,32663,68468,15,188215,1.0
188216,32724,68377,15,188216,1.0
188217,33695,68555,15,188217,1.0
188218,33866,68675,15,188218,1.0
188219,33932,68667,15,188219,1.0
188220,33991,68676,15,188220,1.0
188221,34052,68684,15,188221,1.0
188222,27776,67528,15,188222,1.0
188223,27818,67510,15,188223,1.0
188224,27751,67508,15,188224,1.0
188225,28216,67615,15,188225,1.0
188226,28193,67595,15,188226,1.0
188227,28173,67621,15,188227,1.0
188228,27939,67873,15,188228,1.0
188229,27912,67859,15,188229,1.0
188230,27931,67801,15,188230,1.0
188232,27661,67693,15,188232,1.0
188233,27624,67671,15,188233,1.0
188234,27591,67685,15,188234,1.0
188235,26845,67635,15,188235,1.0
188236,27062,67153,15,188236,1.0
188238,26153,67320,15,188238,1.0
188240,26489,68003,15,188240,1.0
188241,26511,68028,15,188241,1.0
188244,28429,67817,15,188244,1.0
188245,28027,68332,15,188245,1.0
188246,12572,49829,15,188246,1.0
188247,33916,57980,15,188247,1.0
188248,33883,58045,15,188248,1.0
188250,34201,58027,15,188250,1.0
188251,34214,57997,15,188251,1.0
188252,34218,57941,15,188252,1.0
188253,34057,58273,15,188253,1.0
188254,34029,58219,15,188254,1.0
188255,34024,58151,15,188255,1.0
188256,33941,58061,15,188256,1.0
188257,34018,57923,15,188257,1.0
188258,33937,58109,15,188258,1.0
188259,34014,58070,15,188259,1.0
188260,33731,58147,15,188260,1.0
188262,33574,58107,15,188262,1.0
188263,33590,58146,15,188263,1.0
188264,33623,58186,15,188264,1.0
188266,33308,58017,15,188266,1.0
188268,32972,58450,15,188268,1.0
188270,33183,58590,15,188270,1.0
188271,33169,58562,15,188271,1.0
188272,33241,58714,15,188272,1.0
188273,33041,58894,15,188273,1.0
188274,33168,58985,15,188274,1.0
188275,33252,58905,15,188275,1.0
188276,33261,58933,15,188276,1.0
188278,34850,58036,15,188278,1.0
188279,33145,59024,15,188279,1.0
188280,32929,59550,15,188280,1.0
188281,32946,59575,15,188281,1.0
188282,33287,58647,15,188282,1.0
188283,33252,59678,15,188283,1.0
188284,32984,61914,15,188284,1.0
188285,32946,61899,15,188285,1.0
188286,33153,62059,15,188286,1.0
188287,32997,62122,15,188287,1.0
188288,33264,61668,15,188288,1.0
188289,33705,62439,15,188289,1.0
188290,33735,62458,15,188290,1.0
188291,33705,62532,15,188291,1.0
188292,33748,62644,15,188292,1.0
188293,33665,62575,15,188293,1.0
188294,33683,62636,15,188294,1.0
188295,33617,62780,15,188295,1.0
188297,32168,64008,15,188297,1.0
188298,32083,63970,15,188298,1.0
188299,32049,63964,15,188299,1.0
188300,32102,66348,15,188300,1.0
188302,32015,66272,15,188302,1.0
188303,31979,66260,15,188303,1.0
188304,31910,66148,15,188304,1.0
188305,31947,66131,15,188305,1.0
188306,32617,65737,15,188306,1.0
188307,32690,65811,15,188307,1.0
188308,32927,66675,15,188308,1.0
188309,32878,66679,15,188309,1.0
188311,33050,66751,15,188311,1.0
188313,30314,66036,15,188313,1.0
188314,30339,65997,15,188314,1.0
188315,30278,65980,15,188315,1.0
188316,30281,65856,15,188316,1.0
188317,30281,65813,15,188317,1.0
188318,30255,65937,15,188318,1.0
188319,30469,65817,15,188319,1.0
188321,30489,65763,15,188321,1.0
188322,30426,65990,15,188322,1.0
188323,30499,66036,15,188323,1.0
188324,30210,66165,15,188324,1.0
188327,30364,65270,15,188327,1.0
188328,30430,65277,15,188328,1.0
188329,30390,65229,15,188329,1.0
188330,30274,65209,15,188330,1.0
188332,29929,66239,15,188332,1.0
188333,30506,65929,15,188333,1.0
188334,30441,65938,15,188334,1.0
188335,30440,65903,15,188335,1.0
188336,30440,65847,15,188336,1.0
188340,28860,67653,15,188340,1.0
188341,28936,67726,15,188341,1.0
188342,28875,67796,15,188342,1.0
188343,28857,67827,15,188343,1.0
188344,28759,68156,15,188344,1.0
188345,28743,68188,15,188345,1.0
188346,29198,67901,15,188346,1.0
188347,29403,67847,15,188347,1.0
188348,29611,68123,15,188348,1.0
188349,29637,68164,15,188349,1.0
188350,29597,68319,15,188350,1.0
188351,29664,68187,15,188351,1.0
188352,29586,68367,15,188352,1.0
188353,29636,68313,15,188353,1.0
188354,29732,68218,15,188354,1.0
188355,29744,68264,15,188355,1.0
188356,29774,68159,15,188356,1.0
188357,29955,68168,15,188357,1.0
188358,29800,68136,15,188358,1.0
188359,29975,68143,15,188359,1.0
188360,29910,68165,15,188360,1.0
188361,29941,68303,15,188361,1.0
188362,29912,68303,15,188362,1.0
188363,29904,68413,15,188363,1.0
188364,30131,68241,15,188364,1.0
188365,30055,68277,15,188365,1.0
188366,30082,68297,15,188366,1.0
188367,28987,68595,15,188367,1.0
188368,28858,68586,15,188368,1.0
188369,28944,68409,15,188369,1.0
188370,28903,68407,15,188370,1.0
188371,28951,68274,15,188371,1.0
188372,29038,68224,15,188372,1.0
188373,29451,68471,15,188373,1.0
188374,30325,68091,15,188374,1.0
188375,29530,67569,15,188375,1.0
188377,29522,67711,15,188377,1.0
188378,29459,67717,15,188378,1.0
188379,29456,67760,15,188379,1.0
188380,29456,67658,15,188380,1.0
188381,29184,67510,15,188381,1.0
188383,29574,68530,15,188383,1.0
188384,27858,68861,15,188384,1.0
188385,27878,68883,15,188385,1.0
188386,28047,68800,15,188386,1.0
188387,28102,68771,15,188387,1.0
188388,28013,69084,15,188388,1.0
188389,28029,69111,15,188389,1.0
188390,27957,69035,15,188390,1.0
188391,27917,68974,15,188391,1.0
188392,27748,69066,15,188392,1.0
188394,28410,70003,15,188394,1.0
188395,28362,70009,15,188395,1.0
189327,90876,35850,7,189327,1.0
189328,74634,17655,7,189328,1.0
189330,90088,35562,7,189330,1.0
189331,66932,24996,7,189331,1.0
189332,66732,25004,7,189332,1.0
189333,66700,25003,7,189333,1.0
189334,66964,24865,7,189334,1.0
189335,66423,24481,7,189335,1.0
189336,89074,31045,7,189336,1.0
189337,88794,30904,7,189337,1.0
189338,88875,30933,7,189338,1.0
189339,88844,30970,7,189339,1.0
189340,89364,31210,7,189340,1.0
189341,89432,30701,7,189341,1.0
189342,73126,18087,7,189342,1.0
189343,73390,18584,7,189343,1.0
189344,73323,18254,7,189344,1.0
189345,72572,18180,7,189345,1.0
189346,68186,14826,7,189346,1.0
189347,68374,15023,7,189347,1.0
189348,69547,14852,7,189348,1.0
189349,69427,14739,7,189349,1.0
189350,74385,18703,7,189350,1.0
189351,75501,18611,7,189351,1.0
189352,75248,18599,7,189352,1.0
189353,74723,18647,7,189353,1.0
189355,69096,14603,7,189355,1.0
189356,69039,14323,7,189356,1.0
189357,68594,14051,7,189357,1.0
189358,68368,14041,7,189358,1.0
189359,57103,14457,7,189359,1.0
189360,56995,14050,7,189360,1.0
189361,56862,13979,7,189361,1.0
189362,56396,14552,7,189362,1.0
189363,56723,14289,7,189363,1.0
189364,54186,13884,7,189364,1.0
189365,55529,15036,7,189365,1.0
189366,67859,14446,7,189366,1.0
189367,67955,14567,7,189367,1.0
189368,67520,14703,7,189368,1.0
189370,61828,32938,7,189370,1.0
189371,73545,17717,7,189371,1.0
189372,73570,17694,7,189372,1.0
189373,73823,17804,7,189373,1.0
189374,73837,17853,7,189374,1.0
189376,73396,17418,7,189376,1.0
189377,72960,17357,7,189377,1.0
189378,60842,31654,7,189378,1.0
189379,54676,14207,7,189379,1.0
189380,54489,14555,7,189380,1.0
189381,66742,25754,7,189381,1.0
189382,66469,25649,7,189382,1.0
189383,67691,14963,7,189383,1.0
189384,88225,39784,7,189384,1.0
189385,41650,13256,7,189385,1.0
189386,40989,13400,7,189386,1.0
189387,56044,13455,7,189387,1.0
189388,56056,13492,7,189388,1.0
189389,56035,13332,7,189389,1.0
189390,57050,13645,7,189390,1.0
189392,60288,38385,7,189392,1.0
189393,68814,14233,7,189393,1.0
189394,75056,19038,7,189394,1.0
189395,55163,15760,7,189395,1.0
189396,68643,38798,7,189396,1.0
189397,71154,17001,7,189397,1.0
189398,71441,16623,7,189398,1.0
189399,72103,16881,7,189399,1.0
189400,72065,16730,7,189400,1.0
189401,71654,16630,7,189401,1.0
189402,70007,16162,7,189402,1.0
189403,70106,15392,7,189403,1.0
189404,84016,19532,7,189404,1.0
189405,57106,29568,7,189405,1.0
189406,70801,15751,7,189406,1.0
189407,70673,14926,7,189407,1.0
189408,78501,18751,7,189408,1.0
189409,61682,22492,7,189409,1.0
189410,90563,35581,7,189410,1.0
189411,16618,21018,8,189411,1.0
189412,16677,21042,8,189412,1.0
189413,16688,20992,8,189413,1.0
189414,17832,21300,8,189414,1.0
189415,17992,21158,8,189415,1.0
189416,17926,21576,8,189416,1.0
189417,29417,39955,8,189417,1.0
189418,7125,34705,8,189418,1.0
189419,7479,34269,8,189419,1.0
189420,7884,34560,8,189420,1.0
189422,68204,66878,8,189422,1.0
189423,68528,66954,8,189423,1.0
189424,68526,66918,8,189424,1.0
189425,68569,66892,8,189425,1.0
189426,68482,67345,8,189426,1.0
189427,68503,67318,8,189427,1.0
189428,68345,67406,8,189428,1.0
189429,72447,63978,8,189429,1.0
189432,8200,33832,8,189432,1.0
189433,62325,61612,8,189433,1.0
189434,62336,61684,8,189434,1.0
189435,55567,63487,8,189435,1.0
189436,16684,21569,8,189436,1.0
189437,17071,22252,8,189437,1.0
189439,16236,21318,8,189439,1.0
189440,16293,21356,8,189440,1.0
189441,16319,21527,8,189441,1.0
189442,16398,21324,8,189442,1.0
189443,16431,21283,8,189443,1.0
189444,68535,68016,8,189444,1.0
189445,71469,63470,8,189445,1.0
189446,71147,63497,8,189446,1.0
189447,8340,34546,8,189447,1.0
189448,8395,34452,8,189448,1.0
189449,8190,35091,8,189449,1.0
189450,8180,35041,8,189450,1.0
189451,8328,35123,8,189451,1.0
189452,8480,35042,8,189452,1.0
189453,8545,35050,8,189453,1.0
189454,8598,34864,8,189454,1.0
189455,67440,58215,8,189455,1.0
189456,67508,58517,8,189456,1.0
189457,67486,58451,8,189457,1.0
189458,67296,58625,8,189458,1.0
189459,67219,58746,8,189459,1.0
189460,67501,66893,8,189460,1.0
189461,68004,58927,8,189461,1.0
189462,67933,58899,8,189462,1.0
189463,68353,59099,8,189463,1.0
189464,72695,63945,8,189464,1.0
189465,72707,63998,8,189465,1.0
189466,27575,39829,8,189466,1.0
189467,27559,40168,8,189467,1.0
189468,62250,60912,8,189468,1.0
189469,67545,57961,8,189469,1.0
189471,54699,64470,8,189471,1.0
189472,53829,50863,8,189472,1.0
189473,53648,50710,8,189473,1.0
189474,53762,50588,8,189474,1.0
189475,53770,50508,8,189475,1.0
189476,53732,50524,8,189476,1.0
189477,53718,50493,8,189477,1.0
189478,67797,58359,8,189478,1.0
189479,67764,58339,8,189479,1.0
189480,67787,58304,8,189480,1.0
189481,67796,58272,8,189481,1.0
189482,67861,58308,8,189482,1.0
189483,67774,58209,8,189483,1.0
190146,62226,56894,21,190146,1.0
190147,62201,56942,21,190147,1.0
190148,62146,57006,21,190148,1.0
190149,62169,57055,21,190149,1.0
190150,62215,57208,21,190150,1.0
190151,62172,57202,21,190151,1.0
190152,62228,57131,21,190152,1.0
190153,62386,57089,21,190153,1.0
190154,62281,56825,21,190154,1.0
190155,80945,58955,21,190155,1.0
190156,79908,50893,21,190156,1.0
190157,79599,50935,21,190157,1.0
190158,79550,50942,21,190158,1.0
190159,79639,50928,21,190159,1.0
190160,79552,50880,21,190160,1.0
190161,79558,50819,21,190161,1.0
190162,56470,18682,21,190162,1.0
190163,56525,18591,21,190163,1.0
190164,56604,18750,21,190164,1.0
190165,56641,18791,21,190165,1.0
190166,56656,18763,21,190166,1.0
190167,56637,18728,21,190167,1.0
190168,56280,18920,21,190168,1.0
190169,56182,18814,21,190169,1.0
190170,56213,18747,21,190170,1.0
190171,56994,18468,21,190171,1.0
190172,55910,18888,21,190172,1.0
190173,55946,18866,21,190173,1.0
190174,55959,18931,21,190174,1.0
190175,56014,18929,21,190175,1.0
190177,56040,18822,21,190177,1.0
190178,55979,18781,21,190178,1.0
190179,55984,18729,21,190179,1.0
190180,56077,18696,21,190180,1.0
190181,55878,18917,21,190181,1.0
190182,55847,18718,21,190182,1.0
190183,38366,58265,21,190183,1.0
190185,39509,58267,21,190185,1.0
190186,39546,58156,21,190186,1.0
190187,39479,58165,21,190187,1.0
190188,39508,58059,21,190188,1.0
190189,39468,58007,21,190189,1.0
190190,39536,58038,21,190190,1.0
190191,39424,57992,21,190191,1.0
190192,39620,57940,21,190192,1.0
190193,39582,57953,21,190193,1.0
190194,38815,58277,21,190194,1.0
190195,38831,58198,21,190195,1.0
190196,38829,58378,21,190196,1.0
190197,38836,58416,21,190197,1.0
190198,38771,58441,21,190198,1.0
190199,51701,18884,21,190199,1.0
190200,51678,18830,21,190200,1.0
190201,51497,18864,21,190201,1.0
190202,51819,18873,21,190202,1.0
190203,52178,18756,21,190203,1.0
190204,52213,18748,21,190204,1.0
190205,52183,18689,21,190205,1.0
190206,51997,18652,21,190206,1.0
190207,51597,18577,21,190207,1.0
190208,50870,18341,21,190208,1.0
190209,50977,18343,21,190209,1.0
190210,50944,18375,21,190210,1.0
190211,51010,18392,21,190211,1.0
190212,56148,17694,21,190212,1.0
190213,56193,17679,21,190213,1.0
190214,56273,17609,21,190214,1.0
190215,56337,17607,21,190215,1.0
190216,56231,17570,21,190216,1.0
190217,57102,17795,21,190217,1.0
190218,57497,17662,21,190218,1.0
190219,57511,18040,21,190219,1.0
190220,32653,52180,21,190220,1.0
190221,78215,55021,21,190221,1.0
190222,78441,55135,21,190222,1.0
190223,78431,55202,21,190223,1.0
190224,78480,55193,21,190224,1.0
190225,49188,15496,21,190225,1.0
190226,49244,15417,21,190226,1.0
190227,81112,49461,21,190227,1.0
190229,38314,25372,21,190229,1.0
190230,37941,25507,21,190230,1.0
190231,38025,25652,21,190231,1.0
190232,38060,25616,21,190232,1.0
190233,38200,25508,21,190233,1.0
190234,38131,25420,21,190234,1.0
190235,38251,25096,21,190235,1.0
190236,38941,28479,21,190236,1.0
190237,38125,28518,21,190237,1.0
190238,38583,28493,21,190238,1.0
190239,64272,60257,21,190239,1.0
190240,65101,59961,21,190240,1.0
190241,39179,27993,21,190241,1.0
190242,39121,27632,21,190242,1.0
190243,34686,59099,21,190243,1.0
190244,34640,59140,21,190244,1.0
190245,34561,59096,21,190245,1.0
190246,34658,59022,21,190246,1.0
190247,34593,58977,21,190247,1.0
190248,34538,59013,21,190248,1.0
190249,34515,59063,21,190249,1.0
190250,34495,59027,21,190250,1.0
190251,34489,58968,21,190251,1.0
190252,35693,59671,21,190252,1.0
190254,35420,59752,21,190254,1.0
190255,35986,59546,21,190255,1.0
190256,36028,59616,21,190256,1.0
190257,55737,17775,21,190257,1.0
190258,55862,18008,21,190258,1.0
190259,55556,18041,21,190259,1.0
190260,55588,18097,21,190260,1.0
190261,55558,18137,21,190261,1.0
190262,55640,18093,21,190262,1.0
190263,55432,17938,21,190263,1.0
190264,55598,17792,21,190264,1.0
190265,55411,17493,21,190265,1.0
190266,48803,14752,21,190266,1.0
190267,49245,14390,21,190267,1.0
190268,49433,14538,21,190268,1.0
190269,80124,59323,21,190269,1.0
190270,79703,59374,21,190270,1.0
190271,79702,59230,21,190271,1.0
190272,79897,59063,21,190272,1.0
190273,79719,58945,21,190273,1.0
190274,79666,59003,21,190274,1.0
190275,79487,58969,21,190275,1.0
